54	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_LINE_CONTROL	Npdrv1	SUCCESS		
55	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_CHARS	Npdrv1	SUCCESS		
56	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_HANDFLOW	Npdrv1	SUCCESS		
57	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_BAUD_RATE	Npdrv1	SUCCESS	Rate: 9600	
58	15:01:24	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
59	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_DTR	Npdrv1	SUCCESS		
60	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_LINE_CONTROL	Npdrv1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
61	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_CHAR	Npdrv1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:0 XON:11 XOFF:13	
62	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_HANDFLOW	Npdrv1	SUCCESS	Shake:1 Replace:80000000 XonLimit:819 XoffLimit:819	
63	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_DTR	Npdrv1	SUCCESS		
64	15:01:24	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
65	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_BAUD_RATE	Npdrv1	SUCCESS		
66	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_LINE_CONTROL	Npdrv1	SUCCESS		
67	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_CHARS	Npdrv1	SUCCESS		
68	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_HANDFLOW	Npdrv1	SUCCESS		
69	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_BAUD_RATE	Npdrv1	SUCCESS		
70	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_LINE_CONTROL	Npdrv1	SUCCESS		
71	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_CHARS	Npdrv1	SUCCESS		
72	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_HANDFLOW	Npdrv1	SUCCESS		
73	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_BAUD_RATE	Npdrv1	SUCCESS	Rate: 9600	
74	15:01:24	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
75	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_DTR	Npdrv1	SUCCESS		
76	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_LINE_CONTROL	Npdrv1	SUCCESS	StopBits: 1 Parity: NONE WordLength: 8	
77	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_CHAR	Npdrv1	SUCCESS	EOF:0 ERR:0 BRK:0 EVT:0 XON:11 XOFF:13	
78	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_HANDFLOW	Npdrv1	SUCCESS	Shake:1 Replace:80000000 XonLimit:819 XoffLimit:819	
79	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_DTR	Npdrv1	SUCCESS		
80	15:01:24	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
81	15:01:24	MeterTools.exe	IOCTL_SERIAL_SET_DTR	Npdrv1	SUCCESS		
82	15:01:24	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
83	15:01:24	MeterTools.exe	IOCTL_SERIAL_PURGE	Npdrv1	SUCCESS	Purge: TXABORT TXCLEAR 	
84	15:01:24	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
85	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
86	15:01:24	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
87	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
88	15:01:24	MeterTools.exe	IOCTL_SERIAL_PURGE	Npdrv1	SUCCESS	Purge: RXABORT RXCLEAR	
89	15:01:24	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
90	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
91	15:01:24	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
92	15:01:24	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
93	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
94	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
95	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
96	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
97	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
98	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
99	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
100	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
101	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
102	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
103	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
104	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
105	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
106	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
107	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
108	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
109	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
110	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
111	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
112	15:01:25	MeterTools.exe	IOCTL_SERIAL_PURGE	Npdrv1	SUCCESS	Purge: TXABORT TXCLEAR 	
113	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
114	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
115	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
116	15:01:25	MeterTools.exe	IOCTL_SERIAL_SET_RTS	Npdrv1	SUCCESS		
117	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
118	15:01:25	MeterTools.exe	IRP_MJ_WRITE	Npdrv1	SUCCESS	Length 15: 73 55 20 00 08 00 FF FF 01 00 00 00 00 C2 55 	
119	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
120	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_COMMSTATUS	Npdrv1	SUCCESS		
121	15:01:25	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
122	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
123	15:01:25	MeterTools.exe	IOCTL_SERIAL_WAIT_ON_MASK	Npdrv1	SUCCESS		
124	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 19: 73 55 04 00 FF FF 08 00 01 90 07 47 00 01 03 08 00 79 55 	
125	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
126	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
127	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
128	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
129	15:01:25	MeterTools.exe	IOCTL_SERIAL_PURGE	Npdrv1	SUCCESS	Purge: TXABORT TXCLEAR 	
130	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
131	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
132	15:01:25	MeterTools.exe	IOCTL_SERIAL_SET_RTS	Npdrv1	SUCCESS		
133	15:01:25	MeterTools.exe	IRP_MJ_WRITE	Npdrv1	SUCCESS	Length 15: 73 55 20 00 08 00 FF FF 30 00 00 00 00 07 55 	
134	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
135	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
136	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_COMMSTATUS	Npdrv1	SUCCESS		
137	15:01:25	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
138	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
139	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
140	15:01:25	MeterTools.exe	IOCTL_SERIAL_WAIT_ON_MASK	Npdrv1	SUCCESS		
141	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 43: 73 55 1C 00 FF FF 08 00 30 90 07 47 00 0F 01 03 3A 63 8D 0C 09 00 C7 01 25 00 00 42 AC 1B AC 1B 14 E9 13 00 00 00 04 02 00 BF 55 	
142	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
143	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
144	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
145	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
146	15:01:25	MeterTools.exe	IOCTL_SERIAL_PURGE	Npdrv1	SUCCESS	Purge: TXABORT TXCLEAR 	
147	15:01:25	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
148	15:01:25	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
149	15:01:26	MeterTools.exe	IOCTL_SERIAL_SET_RTS	Npdrv1	SUCCESS		
150	15:01:26	MeterTools.exe	IRP_MJ_WRITE	Npdrv1	SUCCESS	Length 15: 73 55 20 00 08 00 FF FF 10 00 00 00 00 95 55 	
151	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
152	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
153	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_COMMSTATUS	Npdrv1	SUCCESS		
154	15:01:26	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
155	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
156	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
157	15:01:26	MeterTools.exe	IOCTL_SERIAL_WAIT_ON_MASK	Npdrv1	SUCCESS		
158	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 34: 73 55 13 00 FF FF 08 00 10 90 07 47 00 22 00 0A FF C0 BF 01 01 01 0A 90 01 00 00 03 03 04 02 00 CE 55 	
159	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
160	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
161	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
162	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
163	15:01:26	MeterTools.exe	IOCTL_SERIAL_PURGE	Npdrv1	SUCCESS	Purge: TXABORT TXCLEAR 	
164	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
165	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
166	15:01:26	MeterTools.exe	IOCTL_SERIAL_SET_RTS	Npdrv1	SUCCESS		
167	15:01:26	MeterTools.exe	IRP_MJ_WRITE	Npdrv1	SUCCESS	Length 15: 73 55 20 00 08 00 FF FF 30 00 00 00 00 07 55 	
168	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
169	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
170	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_COMMSTATUS	Npdrv1	SUCCESS		
171	15:01:26	MeterTools.exe	IOCTL_SERIAL_CLR_RTS	Npdrv1	SUCCESS		
172	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
173	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
174	15:01:26	MeterTools.exe	IOCTL_SERIAL_WAIT_ON_MASK	Npdrv1	SUCCESS		
175	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 43: 73 55 1C 00 FF FF 08 00 30 90 07 47 00 0F 01 03 3A 63 8D 0C 09 00 C7 01 25 00 00 42 AC 1B AC 1B 14 E9 13 00 00 00 04 02 00 BF 55 	
176	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
177	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
178	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
179	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
180	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
181	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
182	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
183	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
184	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
185	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
186	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
187	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
188	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
189	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
190	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
191	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
192	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
193	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
194	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
195	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
196	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
197	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
198	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
199	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
200	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
201	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
202	15:01:26	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
203	15:01:26	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
204	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
205	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
206	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
207	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
209	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
208	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
210	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
211	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
212	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
213	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
214	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
215	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
216	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
217	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
218	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
219	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
220	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
221	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
222	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
223	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
224	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
225	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
226	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
227	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
228	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
229	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
230	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
231	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
232	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
233	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
234	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
235	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
236	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
237	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
238	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
239	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
240	15:01:27	MeterTools.exe	IRP_MJ_READ	Npdrv1	SUCCESS	Length 0: 	
241	15:01:27	MeterTools.exe	IOCTL_SERIAL_GET_MODEMSTATUS	Npdrv1	SUCCESS		
